error_id,crate_name,version,test_name,error_type,error_text,full_error_text,passed_in_tree_borrows,num_occurrences
875,valley-free,0.2.0,tests::build_topology,Undefined Behavior,"attempting a read access using <97328> at alloc25515[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE,2
876,vapkey-cli,0.1.0,tests::info,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,5
877,vuln-reach,0.1.1,javascript::lang::accesses::tests::accessor_anonymous_function,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,61
878,webp-animation,0.8.0,decoder::tests::test_decoder_success,Undefined Behavior,"reading memory at alloc1960[0x18..0x1c], but memory is uninitialized at [0x18..0x1c], and this operation requires initialized memory","Undefined Behavior: reading memory at alloc[0x18..0x1c], but memory is uninitialized at [0x18..0x1c], and this operation requires initialized memory",FALSE,2
879,wedpr_l_crypto_signature_secp256k1,1.1.0,tests::test_secp256k1_recover,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
880,weggli,0.2.4,_loop,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,34
881,weggli,0.2.4,class_cpp,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,11
882,xs233,0.3.0,xsk233::tests::mul,LLI interoperation error,Unsupported LLVM Type,"LLI interoperation error: Unsupported LLVM Type: { i8, i64 }",FALSE,1
883,xyz,0.2.1,smoke,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,2
884,xz2,0.1.7,read::tests::qc,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,7
885,yabo,0.1.0,absint::layout::tests::layouts,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,12
886,yusb,0.1.1,context::test::is_global_context,Undefined Behavior,scalar size mismatch,Undefined Behavior: scalar size mismatch: expected 4 bytes but got 1 bytes instead,FALSE,1
887,zip,0.6.6,append,Undefined Behavior,"attempting a read access using <1754441> at alloc386513[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE,3
888,zipcodes,0.3.3,tests::should_fail_to_find_zipcodes_not_included_in_overrides,Undefined Behavior,"attempting a read access using <97897> at alloc25468[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE,3
889,zstd-safe,6.0.6,tests::test_dictionary,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
