error_id,crate_name,version,test_name,error_type,error_text,full_error_text,passed_in_tree_borrows
74,datafusion,31.0.0,physical_plan::filter::tests::test_filter_statistics_multiple_columns,Test Failed,NA,"test failed, to rerun pass `--lib`",FALSE
83,dec,0.4.8,decnum_raw_parts,Undefined Behavior,constructing invalid value at .value.lsu[6],"Undefined Behavior: constructing invalid value at .value.lsu[6]: encountered uninitialized memory, but expected an integer",FALSE
83,dec,0.4.8,decnum_raw_parts_bcd,Undefined Behavior,constructing invalid value at .value.lsu[6],"Undefined Behavior: constructing invalid value at .value.lsu[6]: encountered uninitialized memory, but expected an integer",FALSE
83,dec,0.4.8,test_decnum_try_from_f32,Undefined Behavior,constructing invalid value at .value.lsu[6],"Undefined Behavior: constructing invalid value at .value.lsu[6]: encountered uninitialized memory, but expected an integer",FALSE
83,dec,0.4.8,test_decnum_try_from_f64,Undefined Behavior,constructing invalid value at .value.lsu[6],"Undefined Behavior: constructing invalid value at .value.lsu[6]: encountered uninitialized memory, but expected an integer",FALSE
83,dec,0.4.8,test_ordered_decimal,Undefined Behavior,constructing invalid value at .value.lsu[6],"Undefined Behavior: constructing invalid value at .value.lsu[6]: encountered uninitialized memory, but expected an integer",FALSE
90,dec-number-sys,0.0.25,test_dec_double_add,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
88,dec-number-sys,0.0.25,test_dec_double_zero,LLI interoperation error,LLVM field count mismatch,"LLI interoperation error: LLVM field count mismatch: cannot convert an LLVM value with 1 fields to a Rust value of type (), which has 0 fields.",FALSE
88,dec-number-sys,0.0.25,test_dec_number_zero,LLI interoperation error,LLVM field count mismatch,"LLI interoperation error: LLVM field count mismatch: cannot convert an LLVM value with 1 fields to a Rust value of type (), which has 0 fields.",FALSE
90,dec-number-sys,0.0.25,test_dec_quad_add,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
91,dec-number-sys,0.0.25,test_dec_quad_divide_fma,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
89,dec-number-sys,0.0.25,test_dec_quad_get_coefficient,Undefined Behavior,"attempting a write access using <116641> at alloc30212[0x0], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: attempting a write access using <> at alloc[0x0], but that tag only grants SharedReadOnly permission for this location",FALSE
93,dec-number-sys,0.0.25,test_dec_quad_get_exponent,Test Failed,NA,"test failed, to rerun pass `--test dec_quad`",FALSE
92,dec-number-sys,0.0.25,test_dec_quad_remainder,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
88,dec-number-sys,0.0.25,test_dec_quad_zero,LLI interoperation error,LLVM field count mismatch,"LLI interoperation error: LLVM field count mismatch: cannot convert an LLVM value with 1 fields to a Rust value of type (), which has 0 fields.",FALSE
88,dec-number-sys,0.0.25,test_dec_single_zero,LLI interoperation error,LLVM field count mismatch,"LLI interoperation error: LLVM field count mismatch: cannot convert an LLVM value with 1 fields to a Rust value of type (), which has 0 fields.",FALSE
94,decnumber-sys,0.1.5,simple_addition,Undefined Behavior,constructing invalid value at .value.lsu[6],"Undefined Behavior: constructing invalid value at .value.lsu[6]: encountered uninitialized memory, but expected an integer",FALSE
104,ecma_regex,0.0.2,supports_look_ahead,Undefined Behavior,"deallocating alloc26331, which is C heap memory, using Rust heap deallocation operation","Undefined Behavior: deallocating alloc, which is C heap memory, using Rust heap deallocation operation",FALSE
105,ellipsis,0.1.0,test_config_command,Test Failed,NA,"test failed, to rerun pass `--test integration_tests`",FALSE
106,emd,0.1.1,tests::test_distance,memory leaked,"alloc30452 (Rust heap, size","memory leaked: alloc (Rust heap, size: 16, align: 8), allocated here:",FALSE
110,ep-capstone,0.2.0,arch::arm64::test::arm64_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 16, so pointer to 1 byte starting at offset 16 is out-of-bounds",FALSE
108,ep-capstone,0.2.0,arch::arm::test::arm_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 14, so pointer to 1 byte starting at offset 14 is out-of-bounds",FALSE
108,ep-capstone,0.2.0,arch::evm::test::evm_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 14, so pointer to 1 byte starting at offset 14 is out-of-bounds",FALSE
110,ep-capstone,0.2.0,arch::m680x::test::m680x_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 16, so pointer to 1 byte starting at offset 16 is out-of-bounds",FALSE
109,ep-capstone,0.2.0,arch::m68k::test::m68k_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 15, so pointer to 1 byte starting at offset 15 is out-of-bounds",FALSE
109,ep-capstone,0.2.0,arch::mips::test::mips_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 15, so pointer to 1 byte starting at offset 15 is out-of-bounds",FALSE
112,ep-capstone,0.2.0,arch::mos65xx::test::mos65xx_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 18, so pointer to 1 byte starting at offset 18 is out-of-bounds",FALSE
108,ep-capstone,0.2.0,arch::ppc::test::ppc_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 14, so pointer to 1 byte starting at offset 14 is out-of-bounds",FALSE
110,ep-capstone,0.2.0,arch::sparc::test::sparc_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 16, so pointer to 1 byte starting at offset 16 is out-of-bounds",FALSE
109,ep-capstone,0.2.0,arch::sysz::test::sysz_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 15, so pointer to 1 byte starting at offset 15 is out-of-bounds",FALSE
113,ep-capstone,0.2.0,arch::tms320c64x::test::tms320c64x_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 21, so pointer to 1 byte starting at offset 21 is out-of-bounds",FALSE
108,ep-capstone,0.2.0,arch::x86::test::x86_enum_size,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 14, so pointer to 1 byte starting at offset 14 is out-of-bounds",FALSE
108,ep-capstone,0.2.0,arch::x86::test::x86_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 14, so pointer to 1 byte starting at offset 14 is out-of-bounds",FALSE
110,ep-capstone,0.2.0,arch::xcore::test::xcore_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 16, so pointer to 1 byte starting at offset 16 is out-of-bounds",FALSE
111,ep-capstone,0.2.0,insn::test::detail_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 17, so pointer to 1 byte starting at offset 17 is out-of-bounds",FALSE
109,ep-capstone,0.2.0,insn::test::insn_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 15, so pointer to 1 byte starting at offset 15 is out-of-bounds",FALSE
117,eth-secp256k1,0.5.7,ecdh::tests::ecdh,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
117,eth-secp256k1,0.5.7,key::test::invalid_secret_key,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
117,eth-secp256k1,0.5.7,key::test::keypair_slice_round_trip,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
117,eth-secp256k1,0.5.7,key::test::pubkey_add,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
117,eth-secp256k1,0.5.7,key::test::pubkey_from_slice,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
117,eth-secp256k1,0.5.7,key::test::pubkey_hash,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
117,eth-secp256k1,0.5.7,key::test::pubkey_mul,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
117,eth-secp256k1,0.5.7,key::test::skey_from_slice,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
117,eth-secp256k1,0.5.7,key::test::skey_inv,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
117,eth-secp256k1,0.5.7,key::test::skey_mul,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
117,eth-secp256k1,0.5.7,key::test::test_add_exp_bad_context,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
117,eth-secp256k1,0.5.7,key::test::test_addition,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
117,eth-secp256k1,0.5.7,key::test::test_debug_output,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
